User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Gabriela Heinrich,@GaHeinrich,2018-11-05T09:35:06.000Z,Verschwörungstheoretiker allerorts - auch an der Spitze des Verfassungsschutzes - langsam wird mir mulmig...,,,1
Volker Münchow,@volkermuenchow,2018-11-03T18:50:38.000Z,"Ich denke, dass der PV vieles falsch macht, aber von so einem Vollpfosten besucht die SPD keine RatschlägeSPD-Mitglied Lauer: Warum ich meine, es besser zu können
Die Krise der SPD hat sich unter Andrea Nahles verschärft. Parteimitglied Christopher Lauer fordert einen personellen und strukturellen Neuanfang. Ein Gastbeitrag.
tagesspiegel.de",62,36,57
Gabriela Heinrich,@GaHeinrich,2018-10-21T23:06:11.000Z,"Der israelische Künstler Dani #Karavan ist seit heute Ehrenbürger der Stadt Nürnberg. Er erschuf die Straße der Menschenrechte - ein wunderbares begehbares Kunstwerk, das die Allg. Erklärung der Menschenrechte für alle sichtbar macht. Danke, Dani Karavan.",,,4
Gabriela Heinrich,@GaHeinrich,2018-10-13T18:13:21.000Z,Fast eine Viertel Million auf Berlins Straßen. Fast eine Viertel Million gegen Rassismus und Hass - fröhliche Gesichter und gute Laune. Es war Zeit - das ist Deutschland.,1,,7
Natascha Kohnen,@NataschaKohnen,2018-10-10T06:53:29.000Z,"Der ""freie Markt"" alleine wird es nicht richten – wir  brauchen einen starken Sozialstaat für die Bürgerinnen und Bürger in Bayern! Und für  diesen starken ""Freistaat"" steht keine Partei mehr als die SPD! #Zeichensetzen #zukunftimkopf #bayernimherzen #ltwby",30,52,161
Natascha Kohnen,@NataschaKohnen,2018-10-07T13:23:59.000Z,"Studieren ist die Suche nach Wissen, nicht nach bezahlbarem Wohnraum. Den muss der Freistaat Bayern zur Verfügung stellen. Das Land muss mindestens 25.000 bezahlbare Wohnungen in den nächsten fünf Jahren selber bauen. Dafür kämpfe ich. #ZukunftimKopf #Zeichensetzen #ltwby18Natascha Kohnen",21,69,272
Gabriela Heinrich,@GaHeinrich,2018-10-05T17:14:14.000Z,"Mit der jungen Jesidin Nadia #Murad und dem kongolesischen Arzt Denis #Mukwege wurden Menschen mit dem Friedensnobelpreis ausgezeichnet, die Vergewaltigungen als systematisches Kriegsverbrechen anprangern. Danke dafür. Was die beiden sehen, erfahren und erleben, ist kaum fassbar.",,,3
Nils Schmid,@NilsSchmid,2018-09-27T15:08:34.000Z,"Danke #TengetileDlamini für das heutige Gespräch über die #Menschenrechtssituation in #Swasiland. 
@BROT_furdiewelt
 @GaHeinrich",,1,3
Natascha Kohnen,@NataschaKohnen,2018-09-21T15:37:49.000Z,"Die Entscheidung zu #Maaßen war falsch, deshalb muss die Korrektur jetzt vollzogen werden. Ich bin sehr froh, dass wir uns auf diesen Weg verständigt haben. 
@spdde
 @BayernSPD",130,102,491
Kevin Kühnert,@KuehniKev,2018-09-07T17:49:12.000Z,"Was für krasse Zeiten: 
@bundesamtfvs
-Chef #Maaßen unterstellt, Jagdszenen-Video aus #Chemnitz sei #Fake, um von der Tötung eines Menschen abzulenken! Zwei Optionen: Nächste Woche Beweise gegenüber dem #Parlament oder er nimmt seinen #Aluhut und geht.",175,657,3.7K
Thorsten Brehm,@thbrehm,2018-09-07T10:06:38.000Z,"Alle diskutieren, ob der Verfassungsschutz die AfD überwachen soll. Ich frage mich, ob wir nicht eher mal den Verassungsschutz überwachen sollten.",1,3,4
Dr. Karamba Diaby,@KarambaDiaby,2018-09-06T08:00:42.000Z,"Mindestens 19,7 Millionen Menschen, deren Mütter oder Väter aus einem anderen Land nach Deutschland gekommen sind, haben eine Nachricht an #Seehofer: Bitte tritt zurück, wenn Du nicht der Innenminister aller Menschen sein kannst!",334,3.8K,14.9K
Martin Dulig,@MartinDulig,2018-09-03T18:44:47.000Z,Wir tanzen für Vielfalt! Wir singen gegen rechte Dumpfbacken! #wirsindmehr Danke alle hier! Geile Stimmung! #chemnitz #c0309,34,36,271
