User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-28T08:26:23.000Z,"Man kann über viel debattieren. #Mützenich zeigt jedoch erneut, dass es ihm bei seiner Kritik am 2%-Ziel der #NATO gar nicht um die ernste Sache geht, sondern, dass er aus Prinzip am liebsten alles ablehnt, was mit der #Bundeswehr und Bündnisverpflichtungen zu tun hat.SPIEGEL Ticker
@SPIEGEL_alles
 · Apr 28
Rolf Mützenich gibt Annalena Baerbock in Zwei-Prozent-Frage der Nato recht http://dlvr.it/RybBfn",3,3,90
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-27T19:55:15.000Z,"Ich will sofort meine Weste zurück, Herr Außenminister!Carlo ""Realism, Gedankenfetzen, and Rants"" Masala
@CarloMasala1
 · Apr 27
Schutzweste Slim Fit
Show this thread",27,23,661
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-27T19:03:39.000Z,"""Bis dato waren Soldaten in Auslandseinsätzen den oft gefährlichen Aufträgen entsprechend komplett ausgerüstet– wenn auch zulasten des Grundbetriebs in Deutschland. Dass jetzt offensichtlich auch Mangel in den internationalen Einsätzen angekommen ist, ist nicht zu entschuldigen.""Thorsten Jungholt
@AutorToto
 · Apr 27
Bislang war bestmöglicher Schutz der Soldaten in Auslandseinsätzen nicht verhandelbar. In #Mali aber stehen der #Bundeswehr keine Militärhubschrauber zum Verwundetentransport mehr zur Verfügung: Die Aufgabe ist an eine zivile Firma ausgelagert
 https://welt.de/politik/deutschland/plus230698655/Einsatz-in-Mali-Sicherheit-der-Bundeswehr-in-Afrika-wird-privatisiert.html?cid=socialmedia.twitter.shared.web… via @welt",8,5,78
Arian Kriesch,@freiheitsfreund,2021-04-27T13:29:12.000Z,"Mittwoch 20:00 einschalten und #mitdiskutieren! Wir reden über #bezahlbaren #Wohnraum mit der Bundestagsabgeordneten 
@MAStrackZi
, mit Robert Ihl von der #Wohnungsbau #Aalen GmbH, mit Bundestagskandidat @ariankriesch und Kreisrat Manuel Reiger. Login: https://fdp-aalen.de/termin/digitale-burgerdiskussion-bezahlbarer-wohnraum-mit-marie-agnes-strack-zimmermann-mdb…Marie-Agnes Strack-Zimmermann and Arian Kriesch",,1,10
Inspekteur des Heeres,@Inspekteur_Heer,2021-04-26T15:01:03.000Z,"Heute ist ein schwarzer Tag für das Heer. Wir trauern um zwei Kameraden der Unteroffizierschule des Heeres, die heute früh in einem Dienst Kfz tödlich verunglückt sind. Unser Mitgefühl gilt den Hinterbliebenen. Das Leben endet, die Kameradschaft nicht! #WIRSINDDASHEER!",89,202,1.6K
felix dachsel,@xileffff,2021-04-26T06:11:23.000Z,"Dass die deutsche Außenpolitik Tatenlosigkeit in Menschenrechtsfragen als Brückenbau verkauft, ist gleichermaßen dreist und zynisch. #Nawalny",4,12,126
Ann Cathrin Riedel,@anncathrin87,2021-04-26T13:10:48.000Z,"Menschen die sagen, Gleichstellung sei in diesem Land bereits erreicht, sagen auch, Annalena Baerbock könne Muttersein und Kanzlerinnenschaft nicht adäquat miteinander verbinden.",7,10,162
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-25T17:55:16.000Z,"Ich wäre ja wirklich dankbar, wenn unser Bundesaußenminister durch sein Handeln als „Schlauberger“ durchgehen oder gegenüber seinem Duzfreund Lawrow Klartext reden würde, statt dauernd wie in der Causa Nawalny oder Ukraine realitätsfern „beide Seiten“ zur Mäßigung aufzurufen.FAZ Politik
@FAZ_Politik
 · Apr 25
Bundesaußenminister Heiko Maas nennt Personen, die härtere Maßnahmen gegen den Kreml fordern, „Schlauberger“. Plädiert hatte dafür zuvor die grüne Kanzlerkandidatin @abaerbock. http://faz.net/aktuell/politik/inland/maas-warnt-vor-konfrontationsgeschrei-gegen-russland-17311918.html…",13,25,265
FDP Düsseldorf,@FDP_Duesseldorf,2021-04-25T15:08:06.000Z,"Aber warum wollt Ihr dann eine über 8.000 Quadratmeter große Waldfläche für ein Gewerbegebiet (Airport-City II) roden, für das ein Bedarf in dieser Form gar nicht vorhanden ist, liebe 
@grueneddorf
? #TagDesBaumes #DoppelmoralGRÜNE Düsseldorf
@grueneddorf
 · Apr 25
Der #TagDesBaumes erinnert uns daran, wie wichtig und essenziell Bäume für #Klima, Artenvielfalt und Ökosysteme sind

Wir #GRÜNE setzen uns in #Düsseldorf deshalb weiter für Baum-Erhalt und Baumpflege ein.
Show this thread",3,10,55
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-22T10:36:25.000Z,"Masken, Abstand, Menschenrechte. So wichtig.Michael Kretschmer
@MPKretschmer
 · Apr 22
Gespräch mit Gesundheitsminister Michail Muraschko über #SputnikV. Wir werben sehr für ein zügiges Zulassungsverfahren bis Mai. Deutschland verhandelt über 3x10 Mio Dosen für Juni, Juli, August. Voraussetzung dafür ist die zügige EMA Zulassung des Impfstoffs.
@MINZDRAV_RF",36,164,1.5K
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-22T10:29:33.000Z,"Das Vorgehen von 
@MPKretschmer
 ist beschämend. Er tritt den Einsatz von Alexej #Nawalny mit Füßen, während dieser um sein Leben kämpft. Er beleidigt all’ jene, die gerade für Freiheit und Menschenrechte kämpfen und verhöhnt die Ängste der Ukraine, der Tschechen, Belarussen u.v.m.Carlo ""Realism, Gedankenfetzen, and Rants"" Masala
@CarloMasala1
 · Apr 22
.@MPKretschmer macht es gerade vor. Er fährt nach Russland, erwähnt die Ukraine nicht, erwähnt #Navalny nicht und kriegt dafür 30 Millionen Dosen Impfstoff.

So geht werteorientierte Außenpolitik!!!
Show this thread",9,10,144
Konstantin Kuhle,@KonstantinKuhle,2021-04-21T14:50:05.000Z,"Vier Änderungsanträge hat die 
@fdpbt
 heute zum Infektionsschutzgesetz gestellt: Ausnahmen für (1) Geimpfte und (2) Modellprojekte, (3) eine Ergänzung des Kriteriums Inzidenzzahl um weitere Faktoren sowie (4) ein Verzicht auf die verfassungsrechtlich zweifelhaften Ausgangssperren",9,18,173
Christian Lindner,@c_lindner,2021-04-21T14:14:58.000Z,"#Putin gibt sich in der #RedeandieNation als starker Präsident. Wäre er es, würde er sich Opposition im Parlament stellen, würden Oppositionelle nicht leiden und verstummen, würde er auf Diplomatie statt militärische Provokation setzen. So bleibt Eindruck kaschierter Schwäche. CL",267,77,778
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-21T13:03:05.000Z,"Wollen in den Bundestag, um Debatte zu streamen, die live übertragen wird. Herr, lass Hirn regnen.",9,2,184
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-21T12:59:15.000Z,"Es scheint nicht zu reichen, dass die spontane Besuchsregel für Abgeordnete an solchen Tagen wie heute ausgesetzt werden muss. Das Besuchsrecht für die Kollegen von Rechtsaußen muss wohl vollständig abgeschafft werden. Was für ein unwürdiges Schauspiel dieser Quer“denker“.MaliFanvollständig geimpft
@MaliFan1804
 · Apr 21
#MarkusHaintz will zum #Bundestag... Das geht aber nur mit #noAfD Müller #b2104",10,12,211
Christian Lindner,@c_lindner,2021-04-21T10:38:25.000Z,"Die #Grünen erklären im #Bundestag (so wie wir), dass die #Ausgangssperren im #Infektiktionsschutzgesetz verfassungsrechtlich „hochproblematisch“ seien. Dennoch enthalten sie sich. Wenn wir die Vereinbarkeit eines Gesetzes mit dem #Grundgesetz bezweifeln, lehnen wir es ab. CL",514,618,5.3K
SZ Politik,@SZ_Politik,2021-04-21T02:52:04.000Z,"Die #FDP fürchtet Desinformation und Hackerangriffe vor der #Bundestagswahl. Eine Taskforce soll Wahlkampf und Abstimmung schützen, berichtet 
@dbroesslerFDP warnt vor Angriffen auf die Bundestagswahl
Desinformation und Hackerangriffe könnten die Wahl stören, fürchtet die FDP. Eine Taskforce soll Attacken abwehren.
sueddeutsche.de",3,5,34
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-20T11:29:03.000Z,"Heute ist wieder ein guter Tag, um die Drogenbeauftragte daran zu erinnern, dass #Cannabis kein Brokkoli ist. Auch wenn in der Union heute sicher einige eine Tüte bräuchten. Statt gescheiterter Prohibition braucht es Freigabe, Prävention und Aufklärung. #LegalizeIt #420day",34,83,981
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-19T19:00:19.000Z,"*haben und: 
@cdu
! Sind ja alle schon ganz wuschig hier!",1,2,100
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-19T18:22:27.000Z,"Können wir nicht einfach direkt alle die ZOOM-Einwahldaten, liebe 
@cducsubt
? Finde es zutiefst egoistisch, dass nur 
@ronzheimer
 und 
@robinalexander_
 im Bundesvorstand kooptiert sind. Mein Datenvolumen ist gleich alle.",44,150,2K
Düzen Tekkal,@DuezenTekkal,2021-04-17T08:33:45.000Z,"Wie schaffen wir es, mehr Frauen in die Außen- und #Menschenrechtspolitik zu bringen? Ich freue mich auf die Female Future Konferenz der 
@fdp
 , wo ich gleich mit 
@MAStrackZi
, Natalie Kauther, Almut Wieland-Karimi und 
@v_hungeling
 Lösungsansätze diskutiere: https://cloud.universum.com/index.php/s/GDi2lRsKaVdttXT…",5,9,47
Vanessa Hungeling,@v_hungeling,2021-04-15T14:56:02.000Z,"Freue mich sehr darüber, das mit 
@DuezenTekkal
, 
@MAStrackZi
, Dr. Wieland-Karimi vom 
@ZIF_Berlin
 + Botschafterin Natalie Kauther großartig besetzte Panel ""Frauen in der Außen- u. Sicherheitspolitik"" moderieren zu dürfen! #FemaleFutureKonferenz 
@MarenJasper
 @nicole_ae_bauerMaren Jasper-Winter
@MarenJasper
 · Apr 12
In den vergangenen Wochen haben wir unendlich viel Schweiß und Herzblut hineingesteckt, am Freitag ist es dann endlich soweit: Unsere erste #FemaleFutureKonferenz geht an den Start! 

JETZT ANMELDEN  https://rb.gy/jmvted
Show this thread",2,3,33
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-15T12:14:56.000Z,"Kleiner Tipp, 
@soerenbartol
: Wenn SPD, Grüne und Linke ziemlich vorhersehbar und damit fast willentlich gegen das Grundgesetz verstoßen, sind nicht die Kläger schuld. Denkt mal drüber nach, bevor ihr Mieterinnen und Mieter das nächste Mal ins offene Messer laufen lasst.SPD-Fraktion im Bundestag
@spdbt
 · Apr 15
„Es ist kein Geheimnis, dass den Klägern aus Reihen der CDU und FDP die Sorgen von Mieterinnen und Mietern vollkommen egal sind. Im Gegenteil: Sie sind die Anwälte der Immobilienlobby im Deutschen Bundestag"", kommentiert @soerenbartol das #BVerfG-Urteil zum #Mietendeckel.
Show this thread",10,27,304
Hans-Jürgen Deglow,@HJDeglow,2021-04-15T09:26:11.000Z,"Der Abzug aus #Afghanistan 20 Jahre nach dem 11. September ist zweifellos eine Zäsur in der Weltpolitik - die USA richten sich unter Joe Biden neu aus. Was bedeutet das für Sicherheit am #Hindukusch?  
@MAStrackZi
 @tobiaslindner
 @SiemtjeMdBBundeswehr in Afghanistan: Abzug ins Ungewisse
Bis zum 20. Jahrestag der Anschläge vom 11. September soll der US-Truppenabzug aus Afghanistan abgeschlossen sein. Auch die Bundeswehr wird dann spätestens das Land verlassen. Doch die Sorgen sind...
tagesschau.de",,1,3
Christian Schweppe,@ChSchweppe,2021-04-13T09:20:45.000Z,"Nachlese zur Sondersitzung #KSK gestern: Staatssekretär Hoofe gab zu, von der so genannten Munitions-Amnestie im Juni 2020 gewusst zu haben. Er habe das PKGr informiert, angeblich aber nicht die eigene Ministerin. Details dazu in unserem Briefing  http://thepioneer.de/originals/hauptstadt-das-briefing/briefings/die-zerstoerung-der-union?utm_source=twitter&utm_medium=organic_social&utm_content=20210412&utm_campaign=daily%20hdb%20teaser…",1,2,6
FDP,@fdp,2021-04-13T08:47:10.000Z,"#SeiDabei: Um 11 Uhr stellen 
@c_lindner
 und 
@Wissing
 das Wahlprogramm der 
@fdp
 #Live auf http://fdp.de vor. 

#VielZuTun #NieGabEsMehrZuTun",16,24,92
Christian Schweppe,@ChSchweppe,2021-04-12T19:14:58.000Z,"News: Vier Stunden reichen den Abgeordneten des Verteidigungsausschusses nicht aus in Sachen #KSK - obwohl die Ministerin heute so lange persönlich in der Sitzung war: Am 3.5 gibt es nun eine zweite Sondersitzung zu den Missständen um die Spezialkräfte. 
@ThePioneerDe
 #Bundestag",,3,13
Tobias R. Ortelt,@T_Ortelt,2021-04-12T11:49:06.000Z,"Ganz starkes Interview von 
@MAStrackZi
 gerade im 
@WDR2
 zu den Vorfällen beim #KSK und vor der heutigen Sondersitzung der #Verteidigungsausschuss",,1,8
Sascha „jeton paraşütle düşüyor“ Stoltenow,@BendlerBlogger,2021-04-11T15:50:14.000Z,"In 10 Minuten: “Sonntags-Reden.  Über Sicherheitspolitik. #10” with 
@yaplusm
, 
@berlin_buero
, and 
@MAStrackZi
. Today, 11. Apr at 18:00 CEST on 
@joinclubhouse
!Sonntags-Reden. Über Sicherheitspolitik. #10
Sunday, April 11 at 6:00pm CEST with Yvonne Mockenhaupt, Oscar SierraTwo, Marie-A Strack-Zimmermann. Die Düsseldorfer Bundestagsabgeordnete Frau Dr. Marie-Agnes Strack-Zimmermann (MASZ) gibt einen...
joinclubhouse.com",1,3,11
BueroBerlin,@berlin_buero,2021-04-10T12:09:27.000Z,"Wir wollen wieder “Sonntags-Reden.  Über Sicherheitspolitik. #10” mit 
@yaplusm
  und der Bundestagsabgeordneten 
@MAStrackZi
. Unter anderem mit Ausblick auf die kommenden Sitzungswochen.
Morgen am 11. April um 18.00 Uhr auf 
@joinclubhouse
. Wir freuen uns!Sonntags-Reden. Über Sicherheitspolitik. #10
Sunday, April 11 at 6:00pm CEST with Yvonne Mockenhaupt, Oscar SierraTwo, Marie-A Strack-Zimmermann. Die Düsseldorfer Bundestagsabgeordnete Frau Dr. Marie-Agnes Strack-Zimmermann (MASZ) gibt einen...
joinclubhouse.com",,2,9
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-09T12:21:34.000Z,"Wenn jetzt noch bekannt wird, dass auch Ärzte anderer Fachrichtungen, Krankenschwestern sowie Pflegerinnen und Pfleger Spritzen verabreichen und impfen können, holla, dann ist hier aber was los.",90,166,2K
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-08T12:26:39.000Z,"Auch von mir noch einmal ein großes Dankeschön an 
@petertauber
 für seinen überzeugten Einsatz für unsere Soldatinnen & Soldaten und für den bei allen Meinungsverschiedenheiten stets respektvollen und fairen Austausch. Nur das Beste für Ihre Zukunft sowie insbesondere Gesundheit.A. Kramp-Karrenbauer
@akk
 · Apr 6
Alles Gute und vielen Dank, lieber @petertauber. Bleib behütet und möge die Macht mit Dir sein!",2,2,98
"Carlo ""Realism, Gedankenfetzen, and Rants"" Masala",@CarloMasala1,2021-04-08T09:27:29.000Z,"Gib es noch einen Funken geopolitischen Verstandes in Deutschland?DER SPIEGEL
@derspiegel
 · Apr 8
Der russische Impfstoff #SputnikV ist bisher nicht in der EU zugelassen. Gesundheitsminister Spahn kündigte jetzt bilaterale Gespräche mit Moskau über mögliche Lieferungen der Vakzine an.
https://spiegel.de/politik/deutschland/sputnik-v-jens-spahn-will-mit-russland-ueber-impfstoff-verhandeln-a-0cc87b59-6f39-456a-b750-2bfb13316cad…",63,54,408
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-06T16:54:07.000Z,"Ich habe volles Vertrauen in die in Deutschland zugelassenen Impfstoffe & habe heute Gelegenheit genutzt, mich mit #AstraZeneca gegen #Corona impfen zu lassen. Neben dem Testen die einzige Möglichkeit, in absehbarer Zeit den Alltag zurückzubekommen. Lasst Euch bitte auch impfen.",69,60,1.1K
