User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Tina Hassel,@TinaHassel,2021-03-24T10:44:18.000Z,"#Laschet hat eben großen  Respekt für Merkel geäußert, weil sie Verantwortung  übernimmt. Aber alle #Ministerpräsidenten hätten die Beschlüsse mitgetragen! Das Chaos hätten alle mitzuverantworten! Es sei gut, wenn Politik sich korrigiert. Ich finde: Recht hat er!",240,133,716
Andreas Steier,@AndreasSteier,2021-03-24T18:07:45.000Z,"Chapeau, lieber 
@KarambaDiaby
 
Die Fähigkeit zur Selbstreflexion ist eine Stärke in der Krise!Dr. Karamba Diaby
@KarambaDiaby
 · Mar 24
Ein Rücktritt ist unsinnig: Merkel hat Verantwortung für einen Fehler übernommen, den alle 16 Ministerpräsident:innen mitgetragen haben. Das ist keine Schwäche, sondern eine Stärke der Kanzlerin. Wichtig ist, dass der Fehler jetzt korrigiert wird.",,,2
Mittelstands- und Wirtschaftsunion (MIT),@MIT_bund,2021-03-24T17:47:03.000Z,"Quo vadis, #CDU? 
@CDU
-Chef 
@ArminLaschet
 stellt sich heute den Fragen und Standpunkten von fast 200 MIT-Kreisvorsitzenden und Mitgliedern aus allen Teilen der Bundesrepublik.Gitta Connemann and 9 others",25,17,65
Julia Klöckner,@JuliaKloeckner,2021-03-24T16:16:53.000Z,"Ich wusste gar nicht, dass Frau Dreyer gegen das Papier gestimmt hat?SWR Aktuell RP
@SWRAktuellRP
 · Mar 24
Der #Osterruhe-Beschluss von Bund und Ländern hat aus Sicht der rheinland-pfälzischen Ministerpräsidentin Malu Dreyer (SPD) zu großer Verunsicherung in der Bevölkerung geführt. Eine Mitschuld sieht sie bei sich nicht. #RLP #Ostern #Corona https://swr.de/swraktuell/rheinland-pfalz/osterruhe-gekippt-dreyer-informiert-102.html…",53,26,243
Andreas Steier,@AndreasSteier,2021-03-24T14:18:42.000Z,"Chinas Sanktionen zielen auf die Meinungsfreiheit frei gewählter Abgeordneter & sind ein weiterer Angriff auf unsere freiheitliche Art zu leben. Als Parlamentarier der CDU/CSU-, SPD-, FDP- und der Grünen-Fraktionen stehen wir klar an der Seite unserer Kollegen! #china 
@n_roettgen",,,4
Julia Klöckner,@JuliaKloeckner,2021-03-24T06:29:03.000Z,"Liebe Fr. Schwesig, wenn Sie den Frust über die #MPK verstehen können und selbst großen Anteil am Ergebnis und Vorgehen der MPK haben, warum haben Sie dann das Papier verabschiedet oder schlagen nicht vor, das Gremium in dieser Form zur Coronalage dann nicht mehr tagen zu lassen?Manuela Schwesig
@ManuelaSchwesig
 · Mar 23
Ich kann den Frust vieler Menschen über die #MPK gestern verstehen. Uns fällt jetzt der Fehler bei der Impfstoffbeschaffung auf die Füße. Mein Vorschlag: alle Bürger*innen werden mit Selbttests ausgestattet, damit wir mehr testen. Nur Schließen kann nicht die Alternative sein.",75,53,277
CDU/CSU,@cducsubt,2021-03-22T17:46:13.000Z,"240 Mrd. € Neuverschuldung. Ein neuer Schuldenrekord. Eckhardt #Rehberg wünscht sich, dass 
@OlafScholz
 nicht ständig den Eindruck erwecken würde, es sei für alles und jeden Geld da. Fest steht: Nach der Wahl braucht es einen umfassenden Kassensturz.Haushalterische Herausforderungen für kommende Jahre sind enorm
Heute sind der Entwurf des Nachtragshaushalts 2021 und die Eckwerten der Finanzplanung bis 2025 bekannt geworden. Dazu erklärt Eckhardt Rehberg, haushaltspolitischer Sprecher der CDU/CSU...
cducsu.de",39,18,46
Thorsten Alsleben (Völkerrecht plus),@BerlinReporter,2021-03-20T21:22:50.000Z,"Die meisten Punkte klingen schrecklich. Und die Punkte, die nicht schrecklich klingen, stellen sich als schrecklich heraus, wenn man sie genauer analysiert. Das #grüne #Wahlprogramm ist ein Konjunkturprogramm mit massivem wirtschaftlichen Aufbau - aber nur im Ausland.Joana
@joanadiskurs
 · Mar 20
Punkt für Punkt ein Alptraum. Ein Programm der Zerstörung. 

Das #grüne Wahlprogramm gut zusammengefasst 
https://cicero.de/innenpolitik/wahlprogramm-gruene-baerbock-habeck-bundestagswahl…",4,24,93
Dr. Michael Meister,@meister_schafft,2021-03-21T09:34:52.000Z,"Ich empfehle dringend die gesamte Konversation des BMF zu Wirecard und CumEx vom ersten Buchstaben beginnend öffentlich transparent zu machenSüddeutsche Zeitung
@SZ
 · Mar 21
SPD-Kanzlerkandidat Olaf Scholz fordert Konsequenzen aus den Korruptionsaffären der Union. Das Verhalten der Abgeordneten, die mit Maskendeals in der Pandemie Geld verdient hätten, sei unmoralisch, ungesetzlich und unverantwortlich. https://sz.de/1.5241647?utm_source=Twitter&utm_medium=twitterbot&utm_campaign=1.5241647…",2,7,28
Christoph Ploß,@christophploss,2021-03-21T12:28:00.000Z,"Die Berliner Grünen befürworten #Enteignungen von Wohnungskonzernen. Dieses Instrument aus der sozialistischen Mottenkiste schafft keine einzige neue Wohnung, sondern zerstört unseren Rechtsstaat. Dazu darf es nicht kommen!Abstimmung auf Parteitag: Berliner Grüne befürworten Enteignung von Wohnungskonzernen
Ein Bündnis von Mieterinitiativen will Immobilienunternehmen mit mehr als 3000 Wohnungen „vergesellschaften“. Auf ihrem Parteitag sprechen sich die Berliner Grünen für dieses Vorhaben aus.
faz.net",5,5,47
