User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Thomas Sigmund,@ThomasSigmundHB,2021-04-20T16:28:38.000Z,"Der CDU-Vorsitzende 
@ArminLaschet
  musste sich jüngst noch als trotteliger Häuptling „Majestix“ verspotten lassen. Jetzt hat er allen gezeigt, dass er aus Kanzlerholz geschnitzt ist. https://handelsblatt.com/meinung/kommentare/kommentar-armin-laschet-ist-stark-wie-asterix/27114454.html…? 
@handelsblatt
 #Soeder #SOEDERvsLASCHET #LaschetvsSoeder #LaschetArmin Laschet ist stark wie Asterix
Der CDU-Vorsitzende musste sich jüngst noch als trotteliger Häuptling „Majestix“ verspotten lassen. Jetzt hat er allen gezeigt, dass er aus Kanzlerholz geschnitzt ist. 
handelsblatt.com",34,18,54
M. Grosse-Brömer,@MGrosseBroemer,2021-04-16T17:53:30.000Z,"So richtig: #mietendeckelRalf Fuecks
@fuecks
 · Apr 15
So, so: das Bundesverfassungsgericht gönnt den Mieter/innen den #Mietendeckel nicht. Ein Fall von Klassenjustiz? Soziale Wohnungspolitik schafft bezahlbaren Wohnraum. Der Mietendeckel war unsozial. Er privilegierte Mieter im oberen Segment und würgte den Wohnungsbau ab. Punkt. twitter.com/derya_tn/statu…
Show this thread",1,1,15
Ulf Poschardt,@ulfposh,2021-04-16T11:15:41.000Z,"nach 16 jahren merkeln und muckeln freuen sich unionswähler über die neue (eher ruppige) lebendigkeit. erstaunliche zahlen: bei der spd sollte man sich langsam gedanken machen, aber noch liegt sie vor der fdp.

https://welt.de/politik/deutschland/live230214969/Union-legt-auf-31-Prozent-zu-Gruene-verlieren-Politbarometer.html?cid=socialmedia.twitter.shared.web… via 
@weltAngela Merkel stimmte nicht für Armin Laschet als Kanzlerkandidat - WELT
Bei der entscheidenden Abstimmung des CDU-Bundesvorstands über die Kanzlerkandidatur hat sich Angela Merkel laut einem Medienbericht enthalten – obwohl sie zugeschaltet und auch stimmberechtigt war....
welt.de",38,24,181
extra3,@extra3,2021-04-14T12:40:26.000Z,"Stimmt. Wer würde auch ernsthaft darauf kommen, SPD-Scholz mit der Kanzlerschaft in Verbindung zu bringen?Ralf Stegner
@Ralf_Stegner
 · Apr 14
Die Union wird jetzt offenbar direkt von @extra3 und der @heuteshow beraten  twitter.com/csu_bt/status/…",13,21,372
Sebastian Steineke,@SteinekeCDU,2021-04-14T11:51:43.000Z,"Was nicht geklärt wurde: #Wirecard #Warburg #CumEx und Olaf #ScholzLars Klingbeil
@larsklingbeil
 · Apr 13
Grüße!",2,8,88
M. Grosse-Brömer,@MGrosseBroemer,2021-04-11T18:50:59.000Z,"Täusche ich mich, oder will 
@EskenSaskia
 mit dieser Dame koalieren?Andreas Hallaschka
@Hallaschka_HH
 · Apr 11
Parlamente bringen es nicht.
@dieLinke Chefin Jan #Wissler setzt auf #Revolution auf dem Weg in den Kommunismus.
Nur so lasse sich die „klassenlose Gesellschaft“ erreichen 
#Linksextremismus via @Velofisch
0:46
70.1K views",77,108,655
M. Grosse-Brömer,@MGrosseBroemer,2021-04-11T06:44:50.000Z,"Kurze und passende Zusammenfassung: Gert Wöllmann
@Gert_Woellmann
 · Apr 10
»Niemand muss Angst vor Rot-Grün-Rot haben«, außer ...

- Steuerzahler
- Vermögende
- Einfamilienhausliebhaber
- Leistungsträger
- Sparer
- Wirtschaft
- Bundeswehr
- NATO
- Vermieter
- Automobilindustrie
- Eigner von Aktien, etc.
- [loading] https://welt.de/politik/deutschland/article230089585/SPD-Chefin-Saskia-Esken-plaediert-fuer-Rot-Gruen-Rot.html…",14,12,124
Florian Post,@FlorianPost,2021-04-10T18:12:02.000Z,"Wer findet ernsthaft, dass Parteien mit derart „kompetenten“ Vorsitzenden wie Frau Hennig-Wellsow Regierungsverantwortung bekommen sollten?  Ich würde das nicht als progressiv bezeichnen, sondern als das letzte Aufgebot!Steuer-Kreuzverhör bei Lanz: Moderator führt Linken-Vorsitzende vor
Steuer-Kreuzverhör bei Lanz: Moderator führt Linken-Vorsitzende vor#Aktuelle_News jetz abonnieren damit ihr nichts verpasst :
youtube.com",26,44,259
Ulf Poschardt,@ulfposh,2021-04-10T09:55:59.000Z,"Es wird ja GRÜNROTROT. und die 
@spdde
 tut gerade in Gestalt von 
@EskenSaskia
 alles dazu, ein möglichst mickriger Juniorpartner der 
@Die_Gruenen
 zu werden. für alle „bürgerlichen“ Wähler der Grünen: da wählt man wahrscheinlich dasWELT
@welt
 · Apr 10
Esken für Koalition mit Grünen und Linken – „Niemand muss Angst vor Rot-Rot-Grün haben“ http://to.welt.de/s2UGwAL",60,41,397
Matthias Koch,@KochMatthias,2021-04-10T07:12:29.000Z,"Impfchaos? Staatsversagen? Viel erleben gerade das Gegenteil! 

Hier ist, in trüber Zeit, mal ein positiver Blick auf Deutschland! Bitte auch das dort verlinkte Gegenstück des RND-Kollegen 
@DirkSchmaler
 lesen! Audiatur et altera pars!!! 

https://rnd.de/politik/pro-trotz-alledem-wir-schaffen-das-BK3X6JPJQJD2ZCUMS66W7VWCRU.html… via 
@RND_dePandemie­problemfall Deutschland? Trotz alledem – wir schaffen das
Impfchaos? Desaster? 12,2 Millionen Deutsche haben inzwischen bei ihrer eigenen Impfung genau das Gegenteil erlebt. Deutschland hat keinen Grund, die Fassung zu verlieren, im Gegenteil. Unsere...
rnd.de",3,12,26
